GEO.id2,HC01_VC03,HC01_VC36,HC01_VC43,HC01_VC52,HC01_VC62,HC01_VC70,HC01_VC76,HC01_VC85,HC01_VC101,HC01_VC106,HC01_VC119,HC01_VC130,HC01_VC140,HC01_VC146,HC01_VC160,HC01_VC171,HC01_VC186,TotalDrugReports
21063,2618,3701,2837,117,150,121,1413,5451,464,1635,7721,7784,19,19,19,7245,3908,4.0
21065,5829,5927,5975,124,430,238,3091,10294,938,3740,14474,14601,29,29,29,13641,4335,8.0
21067,123142,120316,126548,4226,4768,2667,89799,194245,17908,33797,297006,300843,26748,29121,26748,248231,44782,898.0
21069,5539,5570,5998,194,364,260,3439,9805,951,2809,14200,14435,27,27,27,13181,4560,16.0
21071,15422,15581,16643,448,1392,858,8189,27405,2070,10869,38989,39448,189,214,189,36641,12609,83.0
21073,21058,19454,21138,769,933,620,11445,33841,4043,8293,48660,49390,1630,1831,1630,44169,11493,181.0
21075,2744,2743,2754,38,156,65,1385,4720,494,1263,6612,6650,45,66,45,6049,1490,3.0
21077,2995,3268,3361,161,358,124,2063,5507,721,1432,8368,8525,408,430,408,7497,1474,33.0
21079,6302,6671,7043,198,422,224,3940,11799,1238,3242,16736,16896,286,346,286,15572,5339,11.0
21081,8334,9373,9629,425,870,452,6500,15671,1732,3403,24203,24685,336,504,336,22115,5850,40.0
21083,14419,14393,15340,395,710,247,8936,25265,2616,5733,36920,37329,1521,1770,1521,32354,6735,39.0
21085,9897,10167,10547,206,590,275,6193,17449,1881,4949,25652,25833,111,178,111,23788,5739,24.0
21087,4495,4465,4746,80,196,84,2428,7952,741,2589,11163,11252,128,151,128,10417,3466,15.0
21089,14465,14387,15670,385,1346,866,8199,25908,2765,7065,36486,36822,305,383,305,34252,6075,91.0
21091,3361,3432,3379,97,174,101,2139,5770,858,1403,8499,8608,77,102,77,7917,1479,0.0
21093,39401,41074,42333,1564,2226,824,28684,68174,14266,14633,104558,106211,4800,8599,4800,90950,16595,70.0
21095,11343,11351,12210,206,858,573,6420,19919,2176,8597,28757,29012,128,190,128,26770,10733,228.0
21097,7179,7245,7791,119,536,382,4432,12825,1562,3290,18552,18693,347,400,347,16951,3117,97.0
21099,7115,7141,7486,408,502,279,4101,12271,1202,3665,18030,18345,131,212,131,15978,3946,4.0
21101,18787,17681,19500,659,1409,797,10677,31722,3102,8107,45778,46303,604,786,604,41920,6932,16.0
21103,6008,5988,6321,218,594,306,3686,10499,969,2539,15197,15425,236,282,236,14018,4585,19.0
21105,1983,1909,2111,73,233,113,1093,3485,372,901,4791,4834,77,114,77,4521,1155,4.0
21107,18495,18099,19577,491,1269,740,10540,32516,3500,7893,46336,46810,565,747,565,42656,12760,95.0
21109,5712,5297,5589,123,453,394,2995,9251,739,4047,13294,13418,49,63,49,12542,6854,14.0
21111,305832,286983,316000,9930,15129,7928,188412,507007,54711,107911,737749,746580,48383,53443,48383,639518,101459,1890.0
21113,18012,18617,20186,777,814,356,13380,31473,3237,7546,48487,49112,1538,1924,1538,43888,13225,157.0
21115,9154,9225,9798,260,583,431,5234,16229,1374,6878,23181,23377,111,226,111,21743,7786,88.0
21117,61800,62162,65196,2538,3347,1648,41893,107136,11814,21685,158707,160828,4014,4848,4014,143040,14088,704.0
21119,5892,6544,6776,224,511,362,3680,11113,755,4364,15999,16217,11,93,11,15081,4676,63.0
21121,12350,12212,13271,457,649,414,7571,21113,1564,6467,31352,31865,330,352,330,29415,7271,143.0
21123,5221,5628,5868,192,326,216,3377,9699,1170,2599,14004,14149,162,289,162,13016,3889,0.0
21125,22931,22932,24312,892,1810,1032,13590,40098,4121,10263,58387,59178,693,946,693,54366,12130,235.0
21127,5823,6250,6552,103,244,199,3366,10839,790,3983,15753,15877,90,123,90,14589,4788,36.0
21129,2951,3408,2962,56,204,175,1486,5494,397,2028,7506,7554,64,64,64,7153,3890,49.0
21131,4206,4389,4790,83,330,195,2405,7842,465,3289,11122,11220,26,26,26,10498,4120,40.0
21133,9366,9611,10171,261,987,699,4965,16997,1277,6650,23913,24202,85,127,85,22493,7721,43.0
21135,5003,5614,5600,67,298,125,3157,9503,880,3078,13784,13859,10,28,10,12759,4802,38.0
21137,9692,9452,10289,270,668,322,5427,16785,1636,5154,24345,24602,72,178,72,22768,11868,26.0
21139,3569,3832,4022,149,255,166,1968,6827,563,1972,9377,9467,76,94,76,8781,1686,12.0
21141,10912,10408,11072,304,705,456,6004,18341,1880,4242,26493,26822,402,566,402,24125,4635,18.0
21143,3294,4092,3243,30,78,12,1312,6593,913,1531,8375,8394,48,71,48,7882,1987,20.0
21145,27037,25269,28237,683,1420,800,15089,46094,5642,11365,65022,65610,1343,1735,1343,59801,8190,76.0
21147,6312,8137,6690,114,450,350,4103,12370,1076,4499,18052,18163,152,243,152,16508,5925,74.0
21149,3770,3726,3940,141,242,128,2273,6562,759,1746,9448,9524,80,124,80,8794,3391,1.0
21151,31484,33091,35710,1243,1565,1022,26821,51571,5769,12594,82946,83976,1765,2323,1765,76674,18807,423.0
21153,4931,5198,5372,154,312,211,3009,8959,471,3762,13047,13179,24,24,24,12393,5539,80.0
21155,7368,8238,7693,280,372,193,4735,13509,1304,2712,19684,19943,387,416,387,17971,4899,17.0
21157,11963,12665,13308,377,739,317,6576,22593,2837,4582,31004,31296,344,561,344,29140,5417,11.0
21159,4449,5920,4657,118,438,373,2625,8854,645,3577,12763,12835,120,252,120,11759,4378,35.0
21161,6569,6599,7393,227,336,190,3987,11829,1165,2805,17307,17452,107,186,107,15745,3768,89.0
21163,10342,11289,11353,432,799,338,7823,18756,3568,4342,28613,29028,493,1160,493,26271,5624,33.0
21165,2379,2643,2567,59,265,172,1488,4320,478,1561,6271,6334,46,46,46,5842,1490,8.0
21167,8745,8275,8966,382,452,163,5132,14781,1723,3749,20974,21313,298,571,298,19590,5677,19.0
21169,3919,3979,4105,153,239,146,2115,6923,560,2147,9893,10043,62,93,62,9281,2123,2.0
21171,4401,4398,4499,79,173,161,2556,7556,746,2519,10759,10874,207,240,207,9955,2782,5.0
21173,10168,10473,10927,444,709,355,6166,18089,1618,5168,26299,26762,236,252,236,24514,7375,240.0
21175,4697,6493,4926,169,353,206,2766,9786,548,2737,13501,13657,122,155,122,12738,5349,5.0
21177,11869,12918,12947,415,842,515,7035,21879,2082,5378,31090,31427,223,348,223,29321,9831,90.0
21179,16571,16739,17813,679,834,511,11055,29080,3131,6940,43393,43905,571,778,571,39666,9202,40.0
21181,2884,2789,2921,116,229,125,1552,4915,438,1061,6964,7085,46,52,46,6319,2194,69.0
21183,8715,9277,9693,326,706,343,5462,16114,1717,4608,23622,23955,420,481,420,21858,9207,25.0
21185,19532,25255,22245,602,757,305,18127,40200,4487,4278,60379,60940,2284,2853,2284,54663,14396,44.0
21187,4601,4351,4296,192,184,36,2318,7392,678,1823,10632,10807,110,156,110,10049,4020,28.0
21189,1721,1893,1999,54,136,66,1045,3406,244,1502,4669,4738,16,46,16,4480,2502,4.0
21191,5357,5898,5958,119,308,165,3646,9863,896,2485,14627,14714,13,32,13,13706,1775,100.0
21193,10801,11321,12008,472,842,547,6236,19751,1563,7596,28065,28488,163,171,163,26483,7708,171.0
21195,26362,25602,27287,703,1985,998,14246,45115,3083,18964,63834,64473,477,666,477,59773,13088,220.0
21197,4730,4962,5066,194,460,360,2828,8384,656,3152,12375,12582,95,123,95,11575,3889,127.0
21199,26108,25003,26513,801,1481,1059,14352,44095,4696,12300,62813,63369,794,1053,794,58503,24239,109.0
21201,884,894,933,41,89,16,454,1536,160,462,2190,2254,10,10,10,1993,288,1.0
21203,6605,6779,7023,204,527,393,3909,11762,1170,3858,16824,16997,21,35,21,15986,7323,53.0
21205,8305,9349,10050,399,587,376,8066,13483,1231,3789,23114,23425,243,308,243,21639,8060,88.0
21207,7270,7024,7330,144,403,282,3606,12277,1142,3527,17447,17636,353,395,353,16336,4487,19.0
21209,17989,18086,19325,490,748,536,13386,30999,3115,6103,47696,48149,1405,1620,1405,42598,11829,211.0
21211,15469,16248,17888,719,954,388,10846,28849,3476,5184,42374,42911,2789,3131,2789,36502,10533,31.0
21213,6737,6634,7110,250,460,241,3930,11655,1129,2388,17310,17443,264,352,264,15732,3090,29.0
21215,6230,6853,6883,275,396,244,4488,11649,1316,2123,17127,17303,216,320,216,15887,4775,7.0
21217,9708,9585,10557,296,583,343,5983,16263,1469,4026,24275,24585,356,421,356,22241,6163,34.0
21219,4574,4691,4903,226,231,145,3015,7930,879,2255,12302,12505,263,310,263,10505,2325,4.0
21221,5935,5706,5934,189,361,179,3316,10135,1650,2488,14122,14289,166,328,166,12610,3575,7.0
21223,3512,3565,3489,120,45,38,2149,5964,582,1604,8744,8818,114,300,114,7899,2662,29.0
21225,5586,6405,5968,148,340,233,3748,9538,1253,2710,15004,15138,107,193,107,13923,3613,4.0
21227,44240,45307,48339,1441,1882,868,36152,70414,7460,16075,114059,115438,8831,9803,8831,97346,12765,78.0
21229,4480,4629,4869,270,255,105,3052,7831,701,1921,11517,11774,209,299,209,10720,2988,2.0
21231,8083,8411,8582,295,686,418,4472,14513,1247,5011,20579,20797,241,276,241,19072,5408,14.0
21233,5150,5384,5550,123,478,353,2890,9290,1070,2581,13422,13564,317,346,317,12014,3547,15.0
21235,13172,13780,14870,552,1403,764,9105,23112,2459,7880,35199,35718,261,356,261,32964,8190,281.0
21237,2779,2829,3007,97,213,120,1651,5040,419,2098,7144,7299,12,35,12,6825,3596,10.0
21239,9698,9904,10355,254,326,199,6133,17256,2093,3483,24721,24988,1407,1624,1407,21645,4759,24.0
39001,10816,10990,11513,377,607,415,6443,19141,1952,5759,28129,28406,61,81,61,25683,5586,112.0
39003,40552,42675,42423,1450,1915,874,29270,69287,8285,14947,104720,105895,1661,2169,1661,96249,8910,296.0
39005,20207,20855,22201,694,1070,466,13999,35058,4136,6764,52669,53234,1172,1367,1172,47240,8096,188.0
39007,38952,40566,41105,1166,2368,1034,23859,69419,9241,14427,99844,100835,1407,2820,1407,89369,11914,260.0
39009,22181,28157,28284,556,957,541,28922,34166,3614,8433,64273,64811,2557,2974,2557,59180,10092,237.0
39011,18241,17966,18559,527,679,364,11190,30966,3550,5079,45366,45906,459,581,459,41857,4490,49.0
39013,28329,29863,29136,529,1099,440,14760,50604,6205,11578,69508,69990,583,801,583,65165,4698,129.0
39015,16380,17549,18175,678,1408,729,10412,30229,3683,7303,44115,44604,225,268,225,41253,8485,129.0
39017,134612,142056,151320,5408,8315,4138,105793,234840,25433,41333,364666,369650,19188,21413,19188,321392,40564,983.0
39019,11107,11699,11822,407,573,336,6255,20285,2419,3853,28376,28689,258,393,258,26341,4494,15.0
39021,15014,15749,16142,547,1024,473,10057,26727,3404,5306,39438,39855,394,535,394,36670,5220,76.0
39023,54963,53135,58196,1506,3060,1447,34993,93068,13743,22380,136358,137763,3031,3912,3031,124217,17849,58.0
39025,73728,76514,80333,2422,4135,1773,50005,132469,14613,24277,195997,198417,4839,5679,4839,178814,46014,373.0
39027,15969,16119,17381,588,756,359,11097,27659,3883,5714,41520,42013,537,800,537,38807,5724,90.0
39029,42095,44150,44120,1471,2259,1042,23655,76002,10047,16798,105764,107078,1285,1720,1285,98719,14212,206.0
39031,14495,14423,15186,501,706,341,7974,25162,3352,4971,36407,36862,168,333,168,32747,3653,47.0
39033,17655,16856,18378,539,745,399,9918,30080,3532,6655,42910,43348,259,462,259,40370,4983,129.0
39035,534476,487293,554393,14649,23260,10342,328878,874889,86580,179382,1259163,1272533,89515,108904,89515,1063114,37026,3011.0
39037,20776,20392,21481,697,821,492,12456,35663,3760,6779,52152,52666,375,523,375,48517,7066,78.0
39039,15203,15211,15893,453,840,377,9865,25914,3211,5086,38486,38911,698,897,698,34472,2945,103.0
39041,64208,65955,69326,2227,2348,743,52381,115356,10274,12487,175921,178139,10881,12283,10881,152287,13958,230.0
39043,31972,30726,32469,797,1494,749,17788,54170,6908,11277,75865,76634,1287,1779,1287,70150,3664,302.0
39045,54309,57130,59123,1606,3053,1262,40173,97550,11877,18098,145582,147110,3878,4616,3878,132707,13620,447.0
39047,11514,11197,11943,491,646,287,6474,19658,2187,4943,28410,28902,381,504,381,26240,3973,53.0
39049,468295,454291,490078,0,21462,9401,332926,765086,68862,135280,1165314,1181824,110842,121267,110842,964440,67575,2218.0
39051,16285,16301,17525,598,666,336,11227,28538,2755,4531,42174,42601,763,938,763,38250,2542,44.0
39053,11576,11940,12856,284,761,403,7529,20787,2339,5526,30591,30859,323,415,323,28260,3929,121.0
39055,34621,36224,38448,991,1084,289,23664,63182,6391,8915,92625,93610,2823,3311,2823,78056,5130,64.0
39057,62836,64963,69160,2192,3003,1384,51102,105339,17876,18661,160751,162588,7250,9427,7250,144025,27308,276.0
39059,15690,15744,16607,464,934,526,9198,27350,3357,6602,39436,39935,259,350,259,36377,3782,146.0
39061,327914,306461,339832,11611,14329,7769,217176,531556,52374,97552,792163,802481,39183,43625,39183,697782,50643,4029.0
39063,30610,29259,31630,999,861,338,19976,50124,5445,8280,74338,75239,1708,1983,1708,67624,8764,178.0
39065,11504,12571,13207,689,465,277,9511,19401,2290,4547,31432,31886,483,636,483,28456,4858,192.0
39067,6395,6324,6634,246,291,231,3214,11261,1581,2412,15552,15766,67,106,67,14513,1111,16.0
39069,11006,11015,11426,454,488,245,7178,18999,2404,3569,27702,28164,440,561,440,25450,2460,8.0
39071,16918,16743,17741,496,1029,531,10561,29092,3578,7567,42986,43395,239,412,239,39820,7707,128.0
39073,11478,11780,11831,370,804,398,7210,20086,2873,4626,28976,29268,271,371,271,27188,4230,57.0
39075,12467,15227,15408,580,704,305,9243,24024,1554,3332,42252,42841,339,558,339,19725,4296,35.0
39077,22361,22883,23931,728,1221,431,15277,39489,4615,7949,58718,59390,1669,1931,1669,52211,5330,205.0
39079,13288,12681,13695,544,787,385,7782,22239,2941,6358,32565,33034,174,246,174,29577,4258,219.0
39081,28326,27517,30337,653,1358,866,16150,48532,6720,11309,68404,68928,728,1091,728,63834,3416,113.0
39083,22583,23612,25379,776,876,340,15826,39294,4489,8396,60214,60925,950,1158,950,53920,6343,87.0
39085,94048,91224,97766,2062,3121,890,55141,162353,18485,26156,227770,229850,12268,13487,12268,201911,10634,1034.0
39087,24009,24133,26340,610,1791,817,14748,42829,5615,13060,61635,62309,231,461,231,57865,8065,134.0
39089,64009,64471,68991,2214,3103,1528,44401,111603,14646,21898,165067,167065,2905,3781,2905,151757,17435,284.0
39091,18143,17694,18639,655,773,306,10564,30790,3460,6823,45096,45678,531,737,531,41102,6463,81.0
39093,116705,118516,125013,3141,6204,2725,79751,204697,23691,40461,298809,301720,8679,14795,8679,261976,19391,54.0
39095,178101,169143,184474,5553,8260,3960,121200,288359,29051,65542,434531,439511,15051,16966,15051,385971,18936,722.0
39097,14611,19677,15783,414,673,324,10499,30091,3432,5273,42782,43221,725,940,725,39558,6530,129.0
39099,98201,94121,102363,2507,4454,2095,57446,166568,19811,36497,234875,237033,7545,10240,7545,209525,14276,617.0
39101,24578,29224,25307,828,1693,839,14648,46142,5535,10580,65480,66323,827,1136,827,60317,8032,277.0
39103,65499,67458,70662,1976,2749,900,45496,118086,13084,16300,171575,173252,4920,5876,4920,154806,10046,257.0
39105,9560,9453,9818,225,558,334,5243,16475,2018,4741,23441,23659,67,123,67,22205,2882,63.0
39107,15851,16006,16139,713,556,342,9957,27047,3104,4340,40173,40811,382,550,382,37110,3976,117.0
39109,41239,40261,42558,1002,1669,895,24804,70651,8546,12290,101909,102867,1790,2283,1790,94063,10958,151.0
39111,6111,6029,6034,177,191,91,2935,10511,1440,2424,14487,14646,27,42,27,13392,1324,26.0
39113,222578,206433,229218,6802,9981,5064,150199,361647,45106,79834,530164,536433,20101,24841,20101,475795,42913,3011.0
39115,6204,5999,6240,161,285,173,3358,10469,1319,2485,14917,15008,65,97,65,13948,1388,2.0
39117,12940,13717,14036,556,1096,519,8515,23440,2884,4728,34476,34932,229,308,229,31485,4690,44.0
39119,33976,33037,36143,936,1530,592,21724,57524,6554,13106,84934,85872,869,1070,869,78746,9443,73.0
39121,4883,7636,4743,126,404,130,2719,10833,1632,2067,14516,14639,81,167,81,13522,1276,7.0
39123,17614,17060,17495,353,475,243,8840,30255,3602,5974,40954,41372,541,674,541,38006,2665,85.0
39125,7730,7597,7878,266,463,220,4712,13127,1511,3004,19234,19441,219,297,219,17429,2145,6.0
39127,13793,14189,14360,409,862,377,9109,23773,2770,5811,35628,36051,137,288,137,33293,3849,39.0
39129,19167,23991,21470,721,1575,868,13761,37911,4346,7793,55320,55949,356,794,356,51951,9421,237.0
39131,10859,11293,11541,247,988,395,6774,19241,2244,5827,28333,28587,185,280,185,26089,3792,70.0
39133,60992,66109,70832,1912,3075,1624,50460,102657,12212,18701,161630,163387,5055,5990,5055,148881,8914,287.0
39135,16238,16498,17334,409,893,284,10410,28744,3780,6498,41722,42050,475,588,475,38739,5162,62.0
39137,13022,13331,13599,456,469,233,9029,22694,2015,3199,33963,34339,345,421,345,30831,3352,2.0
39139,48458,50937,49970,1452,2402,1252,28741,85700,10676,16213,122223,123387,1898,2397,1898,112371,11438,210.0
39141,28308,33598,29932,835,1994,985,18747,54340,7168,12558,76888,77802,565,1104,565,71090,9424,251.0
39143,23906,23695,24980,708,1246,633,15104,41286,4708,8153,59992,60619,1076,1246,1076,53971,4971,79.0
39145,29452,31541,32746,1036,2807,1868,19659,53448,6446,16166,78214,78952,786,963,786,72843,10541,382.0
39147,21651,22618,23013,544,809,461,14960,37171,4720,7742,55888,56376,704,927,704,51701,4602,108.0
39149,18311,18874,19549,812,772,396,13059,32228,3468,5641,48640,49317,801,964,801,44778,5506,188.0
39151,150003,146324,159809,4675,6150,2834,97045,257384,31484,49647,371117,375348,7249,8786,7249,341265,31074,35.0
39153,220375,211524,231036,6630,9610,4147,141232,370622,40983,67250,535928,541592,24173,27550,24173,480339,32455,371.0
39155,86246,82540,89279,1850,4183,2158,46725,146596,18957,30070,206968,208792,3263,4175,3263,187499,39812,432.0
39157,36149,36434,38362,959,1438,549,21616,63607,7697,11835,91478,92528,1157,1572,1157,82186,8381,62.0
39159,18216,19071,22005,732,782,353,13818,34676,3542,5219,52111,52683,1460,1676,1460,47263,7593,47.0
39161,11442,11134,11890,329,476,223,7028,19482,2146,4190,28355,28685,226,286,226,26361,2846,34.0
39163,5191,5400,5390,284,381,217,3372,9055,879,2415,13139,13365,21,32,21,12381,1902,41.0
39165,76546,83402,83582,2691,3247,1421,59801,142154,15059,19625,212713,215274,12073,13543,12073,186331,25372,414.0
39167,25029,24779,26525,627,1440,620,14151,43337,5383,11162,61060,61600,710,953,710,57238,7480,154.0
39169,42487,44413,46396,1411,1975,845,28965,74334,8025,13111,113446,114750,2021,2453,2021,96064,13767,206.0
39171,14947,15060,15346,579,1025,411,9149,25949,3130,4844,37145,37623,585,751,585,34312,2765,11.0
39173,49086,50846,54341,1447,1607,728,42002,78405,8607,12088,126047,127325,4156,4865,4156,114225,7178,193.0
39175,9284,8875,9233,305,430,190,5487,15488,1619,3156,22272,22582,199,230,199,20497,2788,20.0
42001,38141,40880,42742,1104,2180,1059,24623,69391,8901,13151,100638,101496,4130,5222,4130,89696,10670,60.0
42003,526004,488712,542646,13903,16672,7139,297896,866479,93347,157995,1214616,1226933,61384,69201,61384,1082409,46247,4014.0
42005,28525,28299,29138,609,1090,378,13562,49903,6204,12722,68062,68614,416,556,416,64063,4553,73.0
42007,70867,67911,74518,1683,2881,1184,36825,122488,15600,25882,169049,170382,2999,3917,2999,155865,6708,182.0
42009,20198,20194,20680,550,573,306,9975,35434,4355,8293,49060,49490,334,514,334,45547,5916,46.0
42011,153897,161722,171134,5255,8155,3186,106920,273878,29566,52784,407361,412078,28136,43172,28136,322589,20190,497.0
42013,51433,50535,54541,1236,2180,1098,27324,88628,12862,19202,125720,126940,1584,1945,1584,116219,8264,202.0
42015,24213,24960,26138,679,1383,555,13129,43875,5825,8844,61996,62624,941,1223,941,57113,4508,93.0
42017,230366,248743,263602,6488,12149,3173,154354,437077,40571,62640,620166,625977,51145,57977,51145,528448,31437,147.0
42019,73213,74258,77493,1988,1997,954,47202,127074,15172,20847,182803,184535,3382,4196,3382,169603,9217,129.0
42021,58208,58918,60809,1345,1972,912,31936,101261,13695,24223,141197,142448,1696,2251,1696,130983,6470,386.0
42023,2144,2114,2168,33,113,63,912,3741,612,934,4957,5000,49,78,49,4735,579,17.0
42025,25903,26625,27519,513,1203,451,13746,47121,6219,11000,64556,65074,1905,2435,1905,58866,3666,77.0
42027,57197,69853,64549,1514,1223,425,61039,86456,9420,13788,153144,154460,10840,12289,10840,133673,8539,75.0
42029,184788,195887,206613,6202,7512,2041,136747,335250,31143,37981,497512,503075,45157,50738,45157,416925,22809,403.0
42031,15776,16119,17387,430,546,211,10253,25875,3011,6100,39306,39720,388,575,388,36418,2703,51.0
42033,32192,35428,33186,856,1158,600,15935,58874,7849,11687,80789,81536,1652,2136,1652,74511,15062,47.0
42035,15067,15814,16990,387,673,348,11069,24992,3329,5675,39080,39501,586,814,586,35279,2733,42.0
42037,26225,26954,30072,658,1055,436,19138,43898,5124,7487,66389,67021,1614,2033,1614,61644,3740,49.0
42039,34831,34938,37397,1077,1152,518,20299,60132,7843,14046,87257,88173,983,1378,983,78168,5494,74.0
42041,95286,96156,101170,2416,2613,1079,59014,163630,20999,25597,235135,237449,12533,15158,12533,207211,16695,38.0
42043,108831,104455,114173,3905,5826,2322,64760,184560,20825,33119,265862,269035,16192,21897,16192,225733,12028,471.0
42045,204771,215154,239786,7349,12276,4453,155652,372184,34153,61531,553293,559771,52145,57177,52145,465037,16439,1255.0
42047,13478,13175,13434,213,443,173,6632,23291,2887,4774,31562,31799,331,455,331,29726,1814,12.0
42049,109675,111551,117551,3138,5157,1913,72719,185412,21569,41751,277497,280518,11214,13911,11214,246868,12602,238.0
42051,54363,55835,58244,1278,2814,1290,26988,98305,12097,25010,135030,136145,1239,1885,1239,126094,8751,285.0
42053,2001,4909,2195,42,117,50,1023,5942,1008,1406,7671,7696,78,158,78,7088,265,0.0
42055,58273,58618,62487,1870,1995,679,33328,103050,13036,17277,148867,150594,5252,6859,5252,130675,16463,131.0
42057,5965,6038,6009,175,299,145,3149,10396,1269,2254,14634,14779,96,143,96,13723,1830,18.0
42059,14417,16746,15545,506,624,266,7937,27112,3657,6664,37945,38362,249,420,249,35174,2514,58.0
42061,17193,20579,17904,570,808,371,9355,32379,3902,6495,45431,45874,486,775,486,42140,3370,44.0
42063,34310,37061,37741,925,1159,487,24726,56386,7074,11989,87607,88404,1476,1829,1476,79544,4314,53.0
42065,18503,18170,18890,502,715,281,9210,31646,3802,7086,44492,45015,283,448,283,40907,3622,35.0
42067,9248,9843,10048,272,404,280,5230,17021,1659,3452,24479,24737,443,671,443,21724,2678,19.0
42069,85769,85027,93734,2022,3500,1175,52108,149380,18091,30868,212428,214275,10509,13255,10509,185093,8295,321.0
42071,194082,201237,215538,7750,8283,2864,127259,343781,34195,55267,516052,523306,23492,37993,23492,411968,41680,457.0
42073,36823,35764,39174,802,1773,699,19850,63995,7787,12999,89520,90374,1247,1491,1247,82250,3875,175.0
42075,52023,52412,56285,1814,2118,936,30835,92072,10979,15310,132534,134411,4896,9453,4896,113713,10413,234.0
42077,133289,136461,148334,4607,7665,2552,86741,238596,23497,46383,348265,352068,34620,50383,34620,257846,13224,307.0
42079,130880,130688,138152,3563,6153,2607,72271,226651,28639,47769,317581,320827,16618,19722,16618,277660,11846,779.0
42081,46046,47134,49649,1497,2010,843,27264,79892,10578,16223,115398,116604,1673,2341,1673,106338,9231,261.0
42083,17450,18371,17602,593,872,422,10071,30331,4247,7145,42810,43294,526,801,526,39749,2879,36.0
42085,46187,47100,49420,1145,1772,744,27064,80246,10774,18060,115019,116059,1555,2243,1555,104781,6220,83.0
42087,18711,18284,19513,488,1008,472,9024,32562,4045,7855,46260,46698,315,462,315,39785,5205,21.0
42089,58875,67801,70540,1882,4327,1890,46768,112061,13411,22158,167414,168947,17156,20287,17156,138275,5656,240.0
42091,307488,314318,341156,8718,12835,3339,205997,559559,50355,73673,795955,804621,78154,86166,78154,663119,32289,95.0
